"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20211201 ~ 20211231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"부산광역시 해운대구 반송동","885","0885","0000","경동","59.58","202112","10","12,400","9","1995","신반송로 76","","중개거래","부산 해운대구"
"부산광역시 해운대구 반송동","93-6","0093","0006","광하주택3","76.63","202112","28","14,300","5","1990","신반송로 194","","중개거래","부산 해운대구"
"부산광역시 해운대구 반송동","697","0697","0000","동화마을5","55.412","202112","30","21,200","11","2018","반송로 816","","직거래","-"
"부산광역시 해운대구 반송동","892","0892","0000","벽산삼협","59.916","202112","18","16,900","15","1997","신반송로 29","","중개거래","부산 해운대구"
"부산광역시 해운대구 반송동","872","0872","0000","삼한2","59.92","202112","4","16,800","15","1997","신반송로 102","","중개거래","부산 해운대구"
"부산광역시 해운대구 반송동","886","0886","0000","삼한5차","59.94","202112","16","16,500","10","2002","신반송로 72","","중개거래","부산 해운대구"
"부산광역시 해운대구 반송동","888","0888","0000","삼한그린타운1","84.87","202112","4","21,000","17","1995","신반송로 171","","중개거래","부산 해운대구"
"부산광역시 해운대구 반송동","888","0888","0000","삼한그린타운1","84.87","202112","13","18,400","17","1995","신반송로 171","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1291-1405","1291","1405","광우파크맨션","60.32","202112","1","7,000","4","1986","재반로212번길 33-52","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1600-1","1600","0001","그린파크","43.72","202112","21","13,400","2","1988","재반로270번길 13","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1600-1","1600","0001","그린파크","44.99","202112","22","13,300","3","1988","재반로270번길 13","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","586-2","0586","0002","대우금사","84.99","202112","30","32,500","24","1995","삼어로 207","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1662","1662","0000","메가센텀한화꿈에그린","119.6109","202112","8","88,500","21","2008","반여로 67","20220112","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1594-1","1594","0001","보훈","40.66","202112","15","8,500","5","1979","재반로242번길 41","","직거래","-"
"부산광역시 해운대구 반여동","1594-1","1594","0001","보훈","40.66","202112","15","9,200","3","1979","재반로242번길 41","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1594-1","1594","0001","보훈","40.66","202112","24","6,500","2","1979","재반로242번길 41","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","692-6","0692","0006","센텀SD","82.094","202112","15","26,500","11","1993","삼어로 149","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1174-1","1174","0001","센텀SKVIEW","84.77","202112","7","44,000","13","2001","삼어로 55","","중개거래","부산 동래구"
"부산광역시 해운대구 반여동","1660","1660","0000","센텀롯데캐슬2차","101.7996","202112","8","57,000","21","2005","반여로 68-12","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1660","1660","0000","센텀롯데캐슬2차","59.9675","202112","9","41,000","8","2005","반여로 68-12","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1619","1619","0000","센텀롯데캐슬아파트","59.7601","202112","3","37,300","2","2004","반여로 133","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","982-14","0982","0014","신동아","59.78","202112","14","24,000","7","1996","반여로 176","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","982-14","0982","0014","신동아","59.78","202112","22","21,500","20","1996","반여로 176","","직거래","-"
"부산광역시 해운대구 반여동","1638","1638","0000","아시아선수촌아파트","59.92","202112","10","53,000","5","2002","선수촌로 122","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1638","1638","0000","아시아선수촌아파트","59.92","202112","29","51,500","14","2002","선수촌로 122","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1190-1","1190","0001","우방신세계타운","84.92","202112","15","41,000","4","2002","삼어로 61","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","585","0585","0000","우신","84.975","202112","28","23,500","15","2001","삼어로 181","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1192-3","1192","0003","일동미라주","56.9704","202112","7","23,900","1","2001","삼어로 77","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1192-3","1192","0003","일동미라주","56.9704","202112","9","25,200","10","2001","삼어로 77","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1192-3","1192","0003","일동미라주","56.9704","202112","17","29,000","18","2001","삼어로 77","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1192-3","1192","0003","일동미라주","56.9704","202112","24","25,000","5","2001","삼어로 77","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","668-1","0668","0001","창신맨션","34.92","202112","29","29,500","2","1986","삼어로147번길 11","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1672","1672","0000","해운대더샵센텀그린","72.9699","202112","9","49,800","17","2019","해운대로61번길 73","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1672","1672","0000","해운대더샵센텀그린","72.9699","202112","21","54,000","26","2019","해운대로61번길 73","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1672","1672","0000","해운대더샵센텀그린","72.9699","202112","21","53,000","12","2019","해운대로61번길 73","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1676","1676","0000","해운대센텀트루엘2단지","74.9884","202112","11","53,000","22","2019","삼어로133번나길 18","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1291-1460","1291","1460","현대3","84.91","202112","2","15,300","13","1995","재반로212번길 67","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1291-1460","1291","1460","현대3","84.92","202112","10","14,500","3","1995","재반로212번길 67","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1291-1446","1291","1446","현대일성2","84.98","202112","15","16,000","16","1994","재반로226번길 72","","중개거래","부산 해운대구"
"부산광역시 해운대구 반여동","1291-1446","1291","1446","현대일성2","111.07","202112","24","22,000","1","1994","재반로226번길 72","","중개거래","부산 해운대구"
"부산광역시 해운대구 송정동","441-1","0441","0001","그린빌라","81.6","202112","4","25,000","7","1991","송정광어골로82번길 62","","직거래","-"
"부산광역시 해운대구 송정동","200-11","0200","0011","남평엔시티","63.28","202112","7","21,000","7","2018","송정중앙로27번길 7","","직거래","-"
"부산광역시 해운대구 송정동","200-4","0200","0004","쏠데까사","64.9297","202112","7","24,700","3","2012","송정중앙로21번길 14","","중개거래","부산 기장군, 부산 해운대구"
"부산광역시 해운대구 송정동","203-4","0203","0004","조희라메르","67.96","202112","15","27,500","4","2017","송정중앙로33번길 16","","직거래","-"
"부산광역시 해운대구 송정동","949","0949","0000","해운대경보이리스힐아파트","75.5332","202112","2","60,000","18","2018","송정광어골로82번길 85-11","","중개거래","부산 해운대구"
"부산광역시 해운대구 우동","974","0974","0000","경동","58.695","202112","11","62,500","8","1995","해운대해변로 85","","중개거래","부산 해운대구"
"부산광역시 해운대구 우동","1488","1488","0000","대우월드마크센텀","117.42","202112","8","184,650","25","2010","센텀동로 25","","중개거래","부산 해운대구"
"부산광역시 해운대구 우동","1488","1488","0000","대우월드마크센텀","117.42","202112","14","172,000","22","2010","센텀동로 25","","중개거래","부산 해운대구"
"부산광역시 해운대구 우동","1008-5","1008","0005","동부올림픽타운","59.8","202112","7","87,000","14","1999","해운대로 428","","중개거래","부산 해운대구"
"부산광역시 해운대구 우동","1196-12","1196","0012","센텀엘카사","44.915","202112","22","31,800","11","2018","해운대로394번길 23","","중개거래","부산 연제구, 부산 해운대구"
"부산광역시 해운대구 우동","1432","1432","0000","현대베네시티","169.1829","202112","3","172,000","12","2005","해운대해변로 163","20220412","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","1041-3","1041","0003","금호","74.445","202112","16","22,700","11","1996","재반로 141","","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","1041-3","1041","0003","금호","84.87","202112","17","26,400","4","1996","재반로 141","","중개거래","부산 수영구, 부산 해운대구"
"부산광역시 해운대구 재송동","1151-2","1151","0002","남성선파크","42.05","202112","7","8,900","5","1988","재송2로23번길 50","","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","1151-2","1151","0002","남성선파크","42.05","202112","28","10,000","4","1988","재송2로23번길 50","","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","1196","1196","0000","더샵센텀스타","164.32","202112","25","184,000","8","2008","센텀동로 123","","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","152","0152","0000","명유그린","64.26","202112","14","14,000","3","1993","재반로64번길 42","","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","1058-3","1058","0003","상록캐스빌","94.47","202112","11","21,000","7","2003","재반로 123","","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","1157-1","1157","0001","센텀골든파크","84.54","202112","31","13,000","5","1995","재송2로175번길 43","","직거래","-"
"부산광역시 해운대구 재송동","104-2","0104","0002","센텀대원","56.12","202112","3","17,000","7","1998","재반로 24","","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","1355","1355","0000","센텀리슈빌2단지","84.9916","202112","21","85,500","21","2019","해운대로76번길 40","","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","1023","1023","0000","센텀삼익아파트","49.96","202112","6","34,750","13","1981","해운대로61번가길 6","","중개거래","부산 연제구, 부산 해운대구"
"부산광역시 해운대구 재송동","1071-8","1071","0008","센텀시티더블유","84.76","202112","2","27,000","13","2013","해운대로123번길 5","","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","1048-3","1048","0003","센텀우신골든빌","59.6054","202112","11","27,000","16","2006","재반로125번길 30","","중개거래","부산 해운대구"
"부산광역시 해운대구 재송동","939-2","0939","0002","센텀이편한세상","84.98","202112","18","80,500","8","2006","해운대로76번길 55","","중개거래","부산 연제구, 부산 해운대구"
"부산광역시 해운대구 재송동","1026-1","1026","0001","시영80년","43.9","202112","22","27,200","5","1981","재반로165번길 82","","중개거래","부산 해운대구"
